                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                  1.468,                 1.0391,                 1.3949,                0.73787,                0.76396,                0.79945,                0.48685,                 1.4703,                0.95196,                 1.4473,               0.006832,               0.006832,               0.006832
                     66,                 1.4694,                 1.0408,                 1.3959,                0.73566,                0.76624,                0.79931,                 0.4869,                 1.4703,                0.95205,                 1.4467,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.4647,                  1.036,                 1.3969,                0.73546,                0.76405,                0.79957,                0.48678,                 1.4703,                  0.952,                 1.4459,               0.006733,               0.006733,               0.006733
                     68,                  1.462,                 1.0309,                 1.4011,                0.73594,                 0.7637,                0.80035,                0.48761,                 1.4702,                 0.9517,                 1.4462,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.4662,                 1.0277,                 1.3967,                0.73377,                0.76599,                0.79994,                0.48715,                 1.4704,                 0.9502,                 1.4458,               0.006634,               0.006634,               0.006634
                     70,                 1.4603,                 1.0175,                 1.3905,                0.73607,                0.76106,                0.79973,                0.48717,                 1.4707,                0.94955,                 1.4455,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.4621,                 1.0232,                 1.3972,                0.73323,                  0.767,                0.80061,                0.48852,                 1.4709,                0.94819,                 1.4453,               0.006535,               0.006535,               0.006535
                     72,                 1.4615,                 1.0252,                 1.3917,                0.73487,                0.76388,                0.80074,                0.48857,                 1.4718,                0.94763,                 1.4456,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.4576,                 1.0124,                 1.3873,                0.73267,                0.76516,                0.80022,                0.48802,                 1.4723,                0.94625,                 1.4453,               0.006436,               0.006436,               0.006436
                     74,                 1.4587,                  1.016,                 1.3947,                0.73309,                 0.7672,                0.80023,                0.48771,                 1.4725,                0.94439,                  1.445,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.4547,                 1.0187,                 1.3891,                0.73892,                0.76413,                0.80051,                0.48776,                 1.4729,                0.94329,                 1.4447,               0.006337,               0.006337,               0.006337
                     76,                 1.4538,                 1.0178,                 1.3837,                0.74365,                0.76125,                0.80142,                 0.4883,                 1.4735,                0.94249,                 1.4445,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.4557,                 1.0159,                 1.3849,                 0.7452,                0.76053,                0.80038,                0.48746,                  1.474,                0.94203,                 1.4446,               0.006238,               0.006238,               0.006238
                     78,                 1.4544,                 1.0021,                  1.384,                0.74181,                0.76186,                0.80003,                0.48847,                 1.4746,                0.94151,                 1.4447,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.4471,                 1.0015,                 1.3855,                0.74332,                0.76241,                0.80048,                0.48875,                 1.4751,                0.94133,                 1.4453,               0.006139,               0.006139,               0.006139
                     80,                 1.4517,                 1.0045,                 1.3921,                 0.7459,                0.76001,                0.80065,                0.48826,                 1.4753,                0.94108,                 1.4459,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.4477,                0.99794,                 1.3862,                0.74592,                0.75738,                0.80065,                0.48782,                 1.4754,                0.94012,                 1.4461,                0.00604,                0.00604,                0.00604
                     82,                  1.452,                 1.0049,                 1.3874,                0.74901,                0.75491,                0.80057,                 0.4876,                 1.4763,                0.93989,                 1.4464,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.4484,                0.99671,                 1.3841,                0.75478,                0.75392,                0.80062,                0.48861,                 1.4764,                0.94064,                 1.4464,               0.005941,               0.005941,               0.005941
                     84,                 1.4429,                0.99685,                 1.3926,                0.74645,                0.76207,                0.80115,                0.48871,                 1.4766,                  0.938,                 1.4467,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.4426,                0.99792,                 1.3835,                0.73888,                0.76832,                0.80048,                0.48968,                 1.4763,                0.93517,                 1.4463,               0.005842,               0.005842,               0.005842
                     86,                 1.4468,                 1.0046,                 1.3793,                0.73804,                0.77035,                0.80083,                0.48987,                 1.4755,                0.93314,                 1.4454,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.4501,                0.99759,                 1.3833,                0.73905,                0.76936,                0.80083,                0.49138,                 1.4756,                0.93116,                 1.4453,               0.005743,               0.005743,               0.005743
                     88,                 1.4427,                 1.0016,                 1.3825,                0.73753,                0.77317,                0.80129,                0.49153,                 1.4754,                0.92873,                 1.4448,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.4365,                0.99226,                 1.3849,                0.73366,                0.77809,                0.80145,                0.49136,                 1.4748,                0.92686,                  1.445,               0.005644,               0.005644,               0.005644
                     90,                 1.4421,                0.98874,                 1.3812,                0.73606,                0.77608,                0.80172,                0.49251,                 1.4748,                 0.9245,                  1.445,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.4404,                0.99178,                 1.3822,                0.73703,                0.77501,                0.80195,                0.49239,                 1.4748,                0.92319,                 1.4451,               0.005545,               0.005545,               0.005545
                     92,                 1.4412,                 0.9896,                 1.3776,                0.73778,                0.77457,                0.80257,                0.49282,                  1.475,                0.92227,                 1.4445,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.4385,                 0.9879,                 1.3825,                0.73862,                0.77435,                0.80301,                0.49452,                 1.4751,                0.92176,                 1.4446,               0.005446,               0.005446,               0.005446
                     94,                 1.4396,                0.97837,                 1.3836,                0.73644,                0.77108,                0.80332,                 0.4938,                 1.4757,                0.92074,                 1.4451,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.4371,                0.97927,                 1.3749,                 0.7355,                0.77199,                0.80316,                0.49318,                 1.4755,                0.91995,                 1.4444,               0.005347,               0.005347,               0.005347
                     96,                 1.4327,                0.97657,                 1.3681,                0.74188,                 0.7663,                0.80346,                0.49435,                 1.4755,                0.91962,                 1.4438,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.4328,                0.98167,                 1.3741,                0.74534,                 0.7633,                0.80421,                0.49481,                 1.4755,                0.91964,                 1.4441,               0.005248,               0.005248,               0.005248
                     98,                 1.4316,                0.97911,                 1.3746,                 0.7396,                0.77772,                0.80469,                0.49532,                 1.4758,                0.91976,                 1.4444,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.4242,                0.97088,                 1.3682,                0.73586,                0.77829,                0.80488,                 0.4957,                  1.476,                0.91964,                 1.4445,               0.005149,               0.005149,               0.005149
                    100,                 1.4272,                0.96291,                 1.3595,                0.74263,                0.76982,                0.80523,                0.49651,                 1.4763,                0.91993,                 1.4436,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.4291,                 0.9674,                 1.3624,                0.74152,                0.77162,                0.80592,                0.49691,                 1.4766,                0.91986,                 1.4428,                0.00505,                0.00505,                0.00505
                    102,                 1.4228,                0.95768,                 1.3583,                0.74602,                0.76828,                0.80661,                0.49797,                 1.4771,                0.91965,                 1.4422,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.4206,                0.95306,                 1.3589,                0.74912,                0.76818,                0.80662,                0.49856,                 1.4774,                0.91924,                 1.4418,               0.004951,               0.004951,               0.004951
                    104,                 1.4222,                0.95342,                 1.3593,                0.74837,                0.76987,                0.80658,                0.49892,                 1.4778,                0.91823,                 1.4416,              0.0049015,              0.0049015,              0.0049015
