                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                 1.1571,                0.77317,                 1.1871,                0.81969,                0.79092,                0.82885,                0.49308,                 1.5417,                0.90053,                 1.4571,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.1521,                0.76808,                   1.18,                0.81688,                0.78245,                0.82271,                0.49332,                 1.5436,                 0.9026,                 1.4585,               0.004654,               0.004654,               0.004654
                    110,                 1.1464,                0.76417,                 1.1808,                0.81926,                0.78422,                0.82682,                0.49205,                 1.5476,                0.90101,                 1.4614,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.1396,                0.75105,                 1.1841,                0.80832,                0.78333,                0.82107,                0.49053,                 1.5535,                0.90082,                 1.4659,               0.004555,               0.004555,               0.004555
                    112,                 1.1384,                0.75726,                 1.1742,                0.81635,                0.77884,                0.82295,                0.49322,                 1.5542,                0.90209,                 1.4679,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.1292,                 0.7363,                 1.1741,                0.83438,                0.76417,                0.82108,                0.49182,                 1.5555,                0.90063,                  1.469,               0.004456,               0.004456,               0.004456
                    114,                 1.1194,                 0.7367,                 1.1683,                0.83744,                0.76176,                0.82106,                0.49291,                 1.5587,                 0.8974,                 1.4717,              0.0044065,              0.0044065,              0.0044065
                    115,                  1.117,                0.74176,                 1.1643,                0.84084,                 0.7606,                0.82158,                0.49333,                 1.5586,                0.90014,                 1.4722,               0.004357,               0.004357,               0.004357
                    116,                 1.1175,                0.72926,                  1.158,                0.83822,                0.76024,                0.82407,                0.49195,                  1.559,                0.90289,                 1.4723,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.1032,                0.73835,                 1.1571,                0.83502,                0.76185,                0.82292,                0.49144,                 1.5596,                0.90266,                 1.4722,               0.004258,               0.004258,               0.004258
                    118,                  1.108,                0.72887,                 1.1557,                0.83818,                0.76009,                0.82171,                0.49006,                 1.5615,                0.90628,                 1.4734,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.0901,                0.71962,                 1.1505,                0.83912,                0.75855,                0.82126,                0.48959,                 1.5637,                0.90888,                 1.4753,               0.004159,               0.004159,               0.004159
                    120,                 1.0917,                0.70611,                 1.1427,                0.83457,                0.75871,                0.82008,                0.48838,                 1.5641,                0.91009,                 1.4756,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.0861,                0.71365,                 1.1451,                0.83734,                0.75396,                0.81942,                0.48903,                 1.5623,                0.90794,                 1.4735,                0.00406,                0.00406,                0.00406
                    122,                 1.0901,                 0.7107,                 1.1474,                0.83445,                 0.7556,                0.82064,                0.48905,                 1.5652,                0.90865,                 1.4758,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.0814,                0.69406,                 1.1405,                 0.8328,                0.76345,                0.82169,                0.48955,                  1.566,                0.90733,                 1.4759,               0.003961,               0.003961,               0.003961
                    124,                 1.0777,                0.69624,                 1.1421,                 0.8284,                0.76517,                0.82232,                 0.4894,                 1.5674,                0.90704,                 1.4757,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.0644,                0.68874,                 1.1327,                0.82878,                0.76413,                0.82136,                0.48904,                 1.5712,                0.90753,                 1.4794,               0.003862,               0.003862,               0.003862
                    126,                 1.0707,                0.69613,                 1.1353,                0.83008,                0.76234,                 0.8206,                0.48884,                 1.5724,                0.90735,                 1.4807,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.0533,                0.68094,                 1.1237,                0.83345,                 0.7537,                0.81845,                0.48887,                 1.5744,                0.90939,                 1.4834,               0.003763,               0.003763,               0.003763
                    128,                 1.0576,                0.68976,                 1.1302,                0.83623,                0.75394,                0.81831,                0.48784,                  1.576,                 0.9084,                 1.4855,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.0518,                0.67892,                 1.1224,                0.83724,                0.75376,                0.81787,                0.48797,                 1.5752,                 0.9076,                 1.4852,               0.003664,               0.003664,               0.003664
