                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                 1.0247,                0.88012,                 1.3715,                0.79717,                 0.8221,                0.81368,                0.48054,                 1.3843,                0.96449,                 1.9512,             0.00021471,             0.00021471,             0.00021471
                     90,                 1.0631,                0.92092,                 1.4154,                0.76716,                0.84986,                0.83006,                 0.4873,                 1.4003,                0.96473,                  1.959,             0.00019821,             0.00019821,             0.00019821
                     91,                 1.1003,                0.80706,                 1.5478,                0.78088,                0.80388,                0.79775,                0.47592,                 1.4399,                0.92228,                 1.9804,              0.0001817,              0.0001817,              0.0001817
                     92,                0.98213,                0.74469,                  1.468,                 0.7998,                0.81713,                0.83112,                0.48229,                 1.3924,                 0.9162,                 1.9484,              0.0001652,              0.0001652,              0.0001652
                     93,                0.95537,                0.71908,                 1.4268,                0.79405,                0.80848,                 0.8042,                 0.4706,                 1.4478,                0.96083,                 2.0228,              0.0001487,              0.0001487,              0.0001487
                     94,                0.98442,                0.72499,                 1.4502,                0.80717,                0.83936,                0.82745,                0.48818,                 1.4202,                0.93222,                 2.0156,             0.00013219,             0.00013219,             0.00013219
                     95,                 0.9482,                0.70039,                 1.4419,                 0.7943,                0.81495,                  0.819,                0.49625,                 1.4054,                 0.9619,                 1.9865,             0.00011569,             0.00011569,             0.00011569
                     96,                0.96754,                0.68863,                 1.4499,                0.83146,                0.85646,                0.86455,                0.51412,                 1.3792,                0.91813,                 1.9489,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     97,                0.92223,                0.66948,                 1.4201,                0.84756,                0.85234,                0.84798,                 0.5118,                 1.3947,                0.90194,                 1.9661,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     98,                0.91841,                 0.6814,                 1.3944,                0.81748,                0.84634,                0.83535,                 0.4978,                 1.4041,                0.90606,                 1.9884,              6.618e-05,              6.618e-05,              6.618e-05
                     99,                0.90819,                0.64107,                 1.3951,                0.81816,                0.85111,                0.84094,                0.49807,                  1.404,                 0.9115,                  2.007,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    100,                0.89665,                0.65327,                 1.3997,                0.79774,                 0.8285,                 0.8078,                0.48898,                 1.4216,                 0.9462,                 2.0366,             3.3173e-05,             3.3173e-05,             3.3173e-05
